struct_id,atc_code,id
625,C03EA06,3933
756,C03EA07,3934
1783,C03EA12,3935
305,C03EA13,3936
446,C03EA14,3937
1258,C03EB01,3938
427,C03EB02,3939
5035,C04AE51,3940
887,C04AE54,3941
1358,C05BA53,3942
845,C05BB56,3943
936,C05BX51,3944
3535,C05CA51,3945
3157,C05CA53,3946
2778,C05CA54,3947
2027,C07BA02,3948
2303,C07BA05,3949
4061,C07BA06,3950
2464,C07BA07,3951
1865,C07BA12,3952
1779,C07BA68,3953
1786,C07BB02,3954
255,C07BB03,3955
40,C07BB04,3956
360,C07BB06,3957
380,C07BB07,3958
1887,C07BB12,3959
1786,C07BB52,3960
1531,C07BG01,3961
2027,C07CA02,3962
2176,C07CA03,3963
389,C07CA17,3964
2078,C07CA23,3965
1786,C07CB02,3966
255,C07CB03,3967
255,C07CB53,3968
1531,C07CG01,3969
4061,C07DA06,3970
255,C07DB01,3971
1786,C07FB02,3972
1142,C07FB02,3973
255,C07FB03,3974
1922,C07FB03,3975
380,C07FB07,3976
183,C07FB07,3977
1887,C07FB12,3978
183,C07FB12,3979
1786,C07FB13,3980
183,C07FB13,3981
2303,C07FX01,3982
2464,C07FX02,3983
74,C07FX02,3984
1786,C07FX03,3985
74,C07FX03,3986
380,C07FX04,3987
74,C07FX04,3988
1786,C07FX05,3989
3312,C07FX05,3990
522,C07FX06,3991
3312,C07FX06,3992
183,C08CA51,3993
568,C08CA51,3994
1922,C08CA55,3995
2815,C08DA51,3996
1922,C08GA01,3997
183,C08GA02,3998
484,C09BA01,3999
1005,C09BA02,4000
1587,C09BA03,4001
2108,C09BA04,4002
2356,C09BA05,4003
2340,C09BA06,4004
299,C09BA07,4005
641,C09BA08,4006
1245,C09BA09,4007
798,C09BA12,4008
1827,C09BA13,4009
2866,C09BA15,4010
1005,C09BB02,4011
4157,C09BB02,4012
1587,C09BB03,4013
183,C09BB03,4014
2108,C09BB04,4015
183,C09BB04,4016
2356,C09BB05,4017
1142,C09BB05,4018
1005,C09BB06,4019
1947,C09BB06,4020
2356,C09BB07,4021
183,C09BB07,4022
2712,C09BB10,4023
2815,C09BB10,4024
798,C09BB12,4025
1631,C09BB12,4026
2108,C09BX01,4027
183,C09BX01,4028
1433,C09BX01,4029
2108,C09BX02,4030
380,C09BX02,4031
2356,C09BX03,4032
183,C09BX03,4033
1385,C09BX03,4034
2108,C09BX04,4035
380,C09BX04,4036
183,C09BX04,4037
2356,C09BX05,4038
380,C09BX05,4039
1610,C09DA01,4040
1037,C09DA02,4041
2806,C09DA03,4042
1481,C09DA04,4043
2583,C09DA07,4044
1985,C09DA08,4045
4322,C09DA09,4046
4906,C09DA10,4047
2806,C09DB01,4048
183,C09DB01,4049
1985,C09DB02,4050
183,C09DB02,4051
2583,C09DB04,4052
183,C09DB04,4053
1481,C09DB05,4054
183,C09DB05,4055
1610,C09DB06,4056
183,C09DB06,4057
183,C09DB07,4058
2806,C09DB08,4059
4157,C09DB08,4060
4906,C09DB09,4061
183,C09DB09,4062
2806,C09DX01,4063
183,C09DX01,4064
1385,C09DX01,4065
2806,C09DX02,4066
119,C09DX02,4067
1985,C09DX03,4068
183,C09DX03,4069
1385,C09DX03,4070
2806,C09DX04,4071
5012,C09DX04,4072
2806,C09DX05,4073
1887,C09DX05,4074
183,C09DX06,4075
1385,C09DX06,4076
1481,C09DX07,4077
183,C09DX07,4078
1385,C09DX07,4079
119,C09XA52,4080
1385,C09XA52,4081
119,C09XA53,4082
183,C09XA53,4083
119,C09XA54,4084
183,C09XA54,4085
1385,C09XA54,4086
2835,C10AD52,4087
1612,C10BA01,4088
2835,C10BA01,4089
2445,C10BA02,4090
1125,C10BA02,4091
2239,C10BA03,4092
1152,C10BA03,4093
2445,C10BA04,4094
1152,C10BA04,4095
257,C10BA05,4096
1125,C10BA05,4097
2406,C10BA06,4098
1125,C10BA06,4099
2406,C10BA07,4100
257,C10BA08,4101
2406,C10BA09,4102
1152,C10BA09,4103
5382,C10BA10,4104
1125,C10BA10,4105
2445,C10BX01,4106
74,C10BX01,4107
2239,C10BX02,4108
74,C10BX02,4109
257,C10BX03,4110
183,C10BX03,4111
2445,C10BX04,4112
74,C10BX04,4113
2356,C10BX04,4114
2406,C10BX05,4115
74,C10BX05,4116
257,C10BX06,4117
74,C10BX06,4118
2356,C10BX06,4119
2406,C10BX07,4120
183,C10BX07,4121
1587,C10BX07,4122
257,C10BX08,4123
74,C10BX08,4124
2406,C10BX09,4125
183,C10BX09,4126
2406,C10BX10,4127
2806,C10BX10,4128
257,C10BX11,4129
183,C10BX11,4130
2108,C10BX11,4131
257,C10BX12,4132
74,C10BX12,4133
2108,C10BX12,4134
2406,C10BX13,4135
2108,C10BX13,4136
1433,C10BX13,4137
2406,C10BX14,4138
183,C10BX14,4139
2108,C10BX14,4140
257,C10BX15,4141
2108,C10BX15,4142
2406,C10BX16,4143
4906,C10BX16,4144
2406,C10BX17,4145
2356,C10BX17,4146
257,C10BX18,4147
183,C10BX18,4148
2356,C10BX18,4149
1800,D01AC52,4150
370,D01AC60,4151
3446,D01AE54,4152
4264,D02AE51,4153
5051,D03BA52,4154
226,D05AC51,4155
465,D05AX52,4156
2571,D05AX55,4157
4142,D06BA51,4158
85,D06BB53,4159
2245,D07BA01,4160
1388,D07BA04,4161
4548,D07BB01,4162
3135,D07BB02,4163
2725,D07BB03,4164
3959,D07BB04,4165
348,D07BC01,4166
1204,D07BC02,4167
1206,D07BC03,4168
3141,D07BC04,4169
1388,D07CA01,4170
1768,D07CA02,4171
2245,D07CA03,4172
2725,D07CB01,4173
4553,D07CB02,4174
1208,D07CB03,4175
824,D07CB04,4176
4548,D07CB05,4177
348,D07CC01,4178
1204,D07CC02,4179
1217,D07CC03,4180
1205,D07CC05,4181
1206,D07CC06,4182
597,D08AC52,4183
4446,D08AG01,4184
3394,D08AJ57,4185
3018,D08AJ58,4186
4462,D08AJ59,4187
4332,D08AX53,4188
2722,D10AD51,4189
87,D10AD53,4190
1508,D10AD54,4191
328,D10AE51,4192
678,D10AF51,4193
1048,D10AF52,4194
1276,D11AX52,4195
1977,G01AA51,4196
983,G01AF55,4197
3394,G01AX66,4198
1764,G02AC01,4199
2042,G02AC01,4200
1095,G03AA01,4201
1082,G03AA01,4202
1082,G03AA02,4203
1620,G03AA03,4204
1082,G03AA03,4205
1082,G03AA04,4206
1962,G03AA05,4207
1082,G03AA05,4208
1572,G03AA06,4209
1082,G03AA06,4210
1572,G03AA07,4211
1082,G03AA07,4212
1659,G03AA08,4213
1082,G03AA08,4214
818,G03AA09,4215
1082,G03AA09,4216
1291,G03AA10,4217
1082,G03AA10,4218
1968,G03AA11,4219
1082,G03AA11,4220
968,G03AA12,4221
1082,G03AA12,4222
1959,G03AA13,4223
1082,G03AA13,4224
4567,G03AA14,4225
1057,G03AA14,4226
600,G03AA15,4227
1082,G03AA15,4228
871,G03AA16,4229
1082,G03AA16,4230
1659,G03AA17,4231
1057,G03AA17,4232
968,G03AA18,4233
5450,G03AA18,4234
1082,G03AB01,4235
1620,G03AB02,4236
1082,G03AB02,4237
1572,G03AB03,4238
1082,G03AB03,4239
1962,G03AB04,4240
1082,G03AB04,4241
818,G03AB05,4242
1082,G03AB05,4243
1291,G03AB06,4244
1082,G03AB06,4245
600,G03AB07,4246
1082,G03AB07,4247
871,G03AB08,4248
1057,G03AB08,4249
1968,G03AB09,4250
1082,G03AB09,4251
1057,G03CA53,4252
4855,G03CC07,4253
4334,G03CC07,4254
3356,G03EA01,4255
2607,G03EA02,4256
795,G03EA03,4257
1962,G03FA01,4258
1084,G03FA03,4259
2279,G03FA04,4260
1970,G03FA05,4261
1095,G03FA06,4262
1620,G03FA07,4263
1965,G03FA09,4264
1572,G03FA10,4265
1572,G03FA11,4266
1659,G03FA12,4267
1968,G03FA13,4268
975,G03FA14,4269
871,G03FA15,4270
4736,G03FA16,4271
968,G03FA17,4272
1572,G03FB01,4273
1620,G03FB02,4274
600,G03FB03,4275
1962,G03FB05,4276
1659,G03FB06,4277
1657,G03FB07,4278
975,G03FB08,4279
1572,G03FB09,4280
818,G03FB10,4281
4736,G03FB11,4282
4567,G03FB12,4283
1805,G03XB51,4284
2056,G04BE52,4285
115,G04CA51,4286
1171,G04CA51,4287
2562,G04CA52,4288
973,G04CA52,4289
2562,G04CA53,4290
2457,G04CA53,4291
2562,G04CA54,4292
2553,G04CA54,4293
5432,H01CC54,4294
1057,H01CC54,4295
1962,H01CC54,4296
1768,H02BX01,4297
1585,H03AA03,4298
1745,H03BB52,4299
2041,J01AA56,4300
2624,J01BA52,4301
198,J01CA51,4302
198,J01CR01,4303
192,J01CR02,4304
2656,J01CR03,4305
2187,J01CR05,4306
546,J01DD51,4307
559,J01DD52,4308
564,J01DD54,4309
543,J01DD62,4310
564,J01DD63,4311
1426,J01DH51,4312
640,J01DH51,4313
1709,J01DH52,4314
5253,J01DH52,4315
2053,J01DH55,4316
355,J01DH55,4317
1426,J01DH56,4318
640,J01DH56,4319
5342,J01DH56,4320
4922,J01DI54,4321
2514,J01EE01,4322
2755,J01EE01,4323
2500,J01EE02,4324
2755,J01EE02,4325
2518,J01EE03,4326
2755,J01EE03,4327
2520,J01EE04,4328
2755,J01EE04,4329
2502,J01EE05,4330
2755,J01EE05,4331
2500,J01EE06,4332
2615,J01EE06,4333
2510,J01EE07,4334
2755,J01EE07,4335
2349,J01FG02,4336
778,J01FG02,4337
565,J01RA03,4338
1790,J01RA03,4339
4711,J01RA04,4340
1790,J01RA04,4341
1569,J01RA05,4342
1997,J01RA05,4343
535,J01RA06,4344
157,J01RA06,4345
276,J01RA07,4346
1187,J01RA07,4347
2427,J01RA07,4348
2611,J01RA08,4349
1983,J01RA08,4350
1981,J01RA09,4351
1997,J01RA09,4352
659,J01RA10,4353
1790,J01RA10,4354
659,J01RA11,4355
2671,J01RA11,4356
659,J01RA12,4357
1997,J01RA12,4358
1967,J01RA13,4359
2671,J01RA13,4360
1949,J01XE51,4361
1497,J04AC51,4362
2481,J04AM01,4363
1497,J04AM01,4364
2377,J04AM02,4365
1497,J04AM02,4366
1073,J04AM03,4367
1497,J04AM03,4368
2631,J04AM04,4369
1497,J04AM04,4370
2377,J04AM05,4371
2328,J04AM05,4372
1497,J04AM05,4373
2377,J04AM06,4374
2328,J04AM06,4375
1073,J04AM06,4376
1497,J04AM06,4377
2377,J04AM07,4378
1073,J04AM07,4379
1497,J04AM07,4380
1497,J04AM08,4381
2514,J04AM08,4382
2755,J04AM08,4383
2836,J04AM08,4384
4811,J05AP51,4385
4899,J05AP51,4386
4914,J05AP52,4387
4912,J05AP52,4388
4913,J05AP52,4389
2391,J05AP52,4390
4912,J05AP53,4391
4913,J05AP53,4392
2391,J05AP53,4393
5080,J05AP54,4394
5081,J05AP54,4395
4811,J05AP55,4396
5154,J05AP55,4397
4811,J05AP56,4398
5154,J05AP56,4399
5242,J05AP56,4400
5243,J05AP57,4401
5244,J05AP57,4402
4875,J05AP58,4403
4889,J05AP58,4404
5215,J05AP58,4405
2861,J05AR01,4406
1539,J05AR01,4407
1539,J05AR02,4408
34,J05AR02,4409
2593,J05AR03,4410
1003,J05AR03,4411
2861,J05AR04,4412
1539,J05AR04,4413
34,J05AR04,4414
2861,J05AR05,4415
1539,J05AR05,4416
1904,J05AR05,4417
1003,J05AR06,4418
2593,J05AR06,4419
989,J05AR06,4420
2478,J05AR07,4421
1539,J05AR07,4422
1904,J05AR07,4423
1003,J05AR08,4424
2593,J05AR08,4425
4174,J05AR08,4426
1003,J05AR09,4427
2593,J05AR09,4428
4300,J05AR09,4429
4299,J05AR09,4430
1601,J05AR10,4431
2391,J05AR10,4432
1539,J05AR11,4433
2593,J05AR11,4434
989,J05AR11,4435
1539,J05AR12,4436
2593,J05AR12,4437
1539,J05AR13,4438
34,J05AR13,4439
4805,J05AR13,4440
4143,J05AR14,4441
4299,J05AR14,4442
254,J05AR15,4443
4299,J05AR15,4444
1539,J05AR16,4445
2352,J05AR16,4446
1003,J05AR17,4447
4944,J05AR17,4448
1003,J05AR18,4449
4944,J05AR18,4450
4300,J05AR18,4451
4299,J05AR18,4452
1003,J05AR19,4453
4944,J05AR19,4454
4174,J05AR19,4455
1003,J05AR20,4456
4944,J05AR20,4457
5274,J05AR20,4458
4805,J05AR21,4459
4174,J05AR21,4460
1003,J05AR22,4461
4944,J05AR22,4462
4143,J05AR22,4463
4299,J05AR22,4464
254,J05AR23,4465
2391,J05AR23,4466
1539,J05AR24,4467
2593,J05AR24,4468
5295,J05AR24,4469
1539,J05AR25,4470
4805,J05AR25,4471
4143,J05AR26,4472
2391,J05AR26,4473
1539,J05AR27,4474
2593,J05AR27,4475
4805,J05AR27,4476
26,L01BC52,4477
4398,L01BC53,4478
2743,L01BC59,4479
770,L01XY01,4480
786,L01XY01,4481
4957,L01XY02,4482
4979,L01XY02,4483
1559,L02AE51,4484
367,L02AE51,4485
5164,L03AB60,4486
5158,L03AB61,4487
1440,M01AB51,4488
865,M01AB55,4489
1676,M01AC56,4490
1407,M01AE51,4491
1883,M01AE52,4492
1055,M01AE52,4493
1528,M01AE53,4494
1883,M01AE56,4495
1817,M01AE56,4496
1169,M01AX68,4497
2145,M01BA01,4498
3160,M01BA02,4499
74,M01BA03,4500
2137,M03BA51,4501
509,M03BA52,4502
1747,M03BA53,4503
2137,M03BA71,4504
509,M03BA72,4505
1747,M03BA73,4506
603,M03BB52,4507
626,M03BB53,4508
603,M03BB72,4509
626,M03BB73,4510
1999,M03BC51,4511
4731,M03BX55,4512
124,M04AA51,4513
1098,M05BB01,4514
2387,M05BB02,4515
112,M05BB03,4516
2840,M05BB03,4517
2387,M05BB04,4518
2840,M05BB04,4519
112,M05BB05,4520
2840,M05BB05,4521
112,M05BB06,4522
130,M05BB06,4523
2387,M05BB07,4524
2840,M05BB07,4525
2868,M05BB08,4526
2840,M05BB08,4527
1404,M05BB09,4528
2840,M05BB09,4529
4714,M05BX53,4530
2840,M05BX53,4531
4523,M09AA72,4532
1164,N01AH51,4533
4238,N01AX63,4534
2271,N01BA52,4535
2610,N01BA53,4536
432,N01BB51,4537
1579,N01BB52,4538
1700,N01BB53,4539
2265,N01BB54,4540
1097,N01BB57,4541
3070,N01BB58,4542
432,N01BB59,4543
1676,N01BB59,4544
1845,N02AA51,4545
1393,N02AA53,4546
1878,N02AA53,4547
2029,N02AA55,4548
1878,N02AA55,4549
2029,N02AA56,4550
1765,N02AA56,4551
886,N02AA58,4552
725,N02AA59,4553
725,N02AA79,4554
1690,N02AB52,4555
1690,N02AB72,4556
1728,N02AC52,4557
844,N02AC54,4558
844,N02AC74,4559
1845,N02AG01,4560
1526,N02AG02,4561
1690,N02AG03,4562
1393,N02AG04,4563
886,N02AJ01,4564
52,N02AJ01,4565
886,N02AJ02,4566
74,N02AJ02,4567
886,N02AJ03,4568
725,N02AJ06,4569
52,N02AJ06,4570
725,N02AJ07,4571
74,N02AJ07,4572
725,N02AJ08,4573
1407,N02AJ08,4574
725,N02AJ09,4575
2711,N02AJ13,4576
52,N02AJ13,4577
2711,N02AJ14,4578
833,N02AJ14,4579
2711,N02AJ15,4580
2029,N02AJ17,4581
52,N02AJ17,4582
2029,N02AJ18,4583
74,N02AJ18,4584
2029,N02AJ19,4585
1407,N02AJ19,4586
74,N02BA51,4587
2415,N02BA55,4588
1080,N02BA57,4589
3160,N02BA59,4590
74,N02BA71,4591
2415,N02BA75,4592
1080,N02BA77,4593
3160,N02BA79,4594
861,N02BB51,4595
4659,N02BB52,4596
171,N02BB53,4597
2309,N02BB54,4598
861,N02BB71,4599
4659,N02BB72,4600
171,N02BB73,4601
2309,N02BB74,4602
52,N02BE51,4603
2115,N02BE53,4604
413,N02BE54,4605
52,N02BE71,4606
2115,N02BE73,4607
413,N02BE74,4608
888,N02CA51,4609
1043,N02CA52,4610
1043,N02CA72,4611
2152,N03AB52,4612
1695,N03AB54,4613
1087,N03AD51,4614
1567,N04BA02,4615
1567,N04BA03,4616
1673,N04BA05,4617
4422,N04BA06,4618
1606,N05BA56,4619
1400,N05BB51,4620
1704,N05BC51,4621
1704,N05CX01,4622
1739,N05CX02,4623
1687,N05CX03,4624
602,N05CX04,4625
1000,N05CX05,4626
4772,N05CX06,4627
180,N06CA01,4628
1675,N06CA02,4629
1209,N06CA03,4630
946,N06DA52,4631
1679,N06DA52,4632
946,N06DA53,4633
1679,N06DA53,4634
1897,N07AA51,4635
434,N07BC51,4636
654,N07CA52,4637
842,N07XX59,4638
681,P01AA52,4639
1790,P01AB51,4640
4849,P01AR53,4641
1001,P01AX52,4642
2282,P01BB51,4643
2332,P01BD51,4644
245,P01BF01,4645
1617,P01BF01,4646
247,P01BF02,4647
1665,P01BF02,4648
247,P01BF03,4649
186,P01BF03,4650
247,P01BF04,4651
2517,P01BF04,4652
2332,P01BF04,4653
4194,P01BF05,4654
4193,P01BF05,4655
247,P01BF06,4656
4339,P01BF06,4657
5090,P01BX02,4658
4193,P01BX02,4659
1641,P02CA51,4660
928,P03AA54,4661
4396,P03AB51,4662
4700,P03AC51,4663
4354,P03AC52,4664
4686,P03AC53,4665
4152,P03AC54,4666
741,R01AC51,4667
2245,R01AD52,4668
824,R01AD53,4669
4064,R01AD57,4670
1388,R01AD60,4671
2149,R01BA51,4672
2326,R01BA52,4673
2146,R01BA53,4674
1028,R03AK01,4675
1499,R03AK02,4676
105,R03AK04,4677
741,R03AK04,4678
2368,R03AK05,4679
741,R03AK05,4680
2419,R03AK06,4681
1239,R03AK07,4682
419,R03AK07,4683
1239,R03AK08,4684
1239,R03AK09,4685
4799,R03AK10,4686
4554,R03AK10,4687
1239,R03AK11,4688
2419,R03AK12,4689
419,R03AK12,4690
105,R03AK13,4691
4183,R03AK14,4692
1155,R03AL01,4693
1475,R03AL01,4694
105,R03AL02,4695
1475,R03AL02,4696
4799,R03AL03,4697
4816,R03AL03,4698
4183,R03AL04,4699
4302,R03AL04,4700
1239,R03AL05,4701
4484,R03AL05,4702
4814,R03AL06,4703
2677,R03AL06,4704
1239,R03AL07,4705
4302,R03AL07,4706
4799,R03AL08,4707
4816,R03AL08,4708
4554,R03AL08,4709
1239,R03AL09,4710
4302,R03AL09,4711
1239,R03AL10,4712
2677,R03AL10,4713
1239,R03AL11,4714
4302,R03AL11,4715
419,R03AL11,4716
4183,R03AL12,4717
4302,R03AL12,4718
2677,R03BB54,4719
1499,R03CB51,4720
1720,R03CB53,4721
2598,R03CC53,4722
673,R03CC63,4723
147,R03CC63,4724
976,R03DA51,4725
2620,R03DA54,4726
2620,R03DA55,4727
2618,R03DA57,4728
2620,R03DA74,4729
976,R03DB01,4730
4390,R03DB02,4731
2323,R03DB03,4732
2620,R03DB04,4733
2620,R03DB05,4734
3190,R03DB06,4735
1836,R03DC53,4736
1845,R05DA05,4737
916,R06AA52,4738
671,R06AA54,4739
617,R06AA56,4740
920,R06AA57,4741
962,R06AA59,4742
408,R06AB51,4743
4411,R06AB52,4744
616,R06AB54,4745
830,R06AB56,4746
1376,R06AC52,4747
606,R06AC53,4748
2286,R06AD52,4749
4571,R06AD55,4750
416,R06AE51,4751
749,R06AE53,4752
1649,R06AE55,4753
2617,R06AX53,4754
2334,R06AX58,4755
3383,R07AB52,4756
3428,R07AB53,4757
4228,R07AX30,4758
5010,R07AX30,4759
4228,R07AX31,4760
5276,R07AX31,4761
4228,R07AX32,4762
5276,R07AX32,4763
5372,R07AX32,4764
1388,S01BB01,4765
2245,S01BB02,4766
1208,S01BB03,4767
348,S01BB04,4768
824,S01CA01,4769
2245,S01CA02,4770
1388,S01CA03,4771
1206,S01CA04,4772
348,S01CA05,4773
1208,S01CA07,4774
1768,S01CA08,4775
3093,S01CA09,4776
1204,S01CA10,4777
865,S01CC01,4778
1440,S01CC02,4779
1028,S01EA51,4780
2166,S01EB51,4781
4314,S01EB58,4782
396,S01EC54,4783
4061,S01ED51,4784
356,S01ED52,4785
1779,S01ED54,4786
520,S01ED55,4787
1551,S01EE51,4788
5269,S01EE51,4789
757,S01FA54,4790
2774,S01FA56,4791
2146,S01FB51,4792
1529,S01FB51,4793
3369,S01GA51,4794
3591,S01GA52,4795
3658,S01GA53,4796
2146,S01GA55,4797
3577,S01GA56,4798
741,S01GX51,4799
1207,S01JA51,4800
3957,S01KA51,4801
4198,S01XA03,4802
2245,S02CA01,4803
4548,S02CA02,4804
1388,S02CA03,4805
2725,S02CA04,4806
1204,S02CA05,4807
824,S02CA06,4808
824,S03CA01,4809
2245,S03CA02,4810
1388,S03CA04,4811
348,S03CA06,4812
2245,V03AB05,4813
2286,V03AB05,4814
1549,V03AF11,4815
1622,V03AF11,4816
463,V04CG30,4817
4373,V04CG30,4818
1447,V04CH01,4819
4346,V08BA01,4820
2104,V08DA01,4821
2104,V08DA04,4822
4039,V08DA05,4823
3999,V08DA06,4824
2408,A02BA06,4825
294,A07EA07,4826
2852,B01AE04,4827
475,C09CA06,4828
475,C09DA06,4829
475,C09DB07,4830
475,C09DX06,4831
614,D01AE07,4832
1349,D05AX55,4833
3911,D07AB01,4834
3234,D07AB04,4835
4493,D07AB10,4836
4606,D07AB21,4837
4485,D07AC10,4838
1832,D07AC13,4839
294,D07AC15,4840
1225,D07AC17,4841
4554,D07AC17,4842
1349,D07AC21,4843
4452,D07AD01,4844
294,D07CC04,4845
4452,D07CD01,4846
1832,D07XC03,4847
2345,G03AA02,4848
1667,G03AA04,4849
1667,G03AB01,4850
2345,G03AC04,4851
1667,G03AC05,4852
4189,G03DA03,4853
1667,G03DB02,4854
4189,G03FA02,4855
1667,G03FA08,4856
1667,G03FB04,4857
766,G03HA01,4858
766,G03HB01,4859
4191,G04BD13,4860
1191,H02AA02,4861
2060,H02AB05,4862
555,J01DD13,4863
534,J01DD16,4864
555,J01DD64,4865
4873,J01XX11,4866
4947,J02AC05,4867
4822,J05AH04,4868
1189,L01BB05,4869
1667,L02AB01,4870
4176,L02BX03,4871
4303,N03AF04,4872
2193,N05AC04,4873
4207,N05AN01,4874
4512,N05AN01,4875
294,R01AD01,4876
1225,R01AD08,4877
4554,R01AD08,4878
1832,R01AD09,4879
1225,R01AD58,4880
4554,R01AD58,4881
1832,R01AD59,4882
1225,R03AK06,4883
4554,R03AK06,4884
294,R03AK08,4885
1832,R03AK09,4886
1225,R03AK11,4887
4554,R03AK11,4888
294,R03AK13,4889
1832,R03AK14,4890
294,R03AL09,4891
1832,R03AL12,4892
294,R03BA01,4893
1225,R03BA05,4894
4554,R03BA05,4895
1832,R03BA07,4896
3911,S01BA09,4897
4493,S01BA10,4898
1611,S01BA14,4899
1191,S01CA06,4900
3911,S01CA11,4901
1191,S02CA07,4902
1191,S03CA05,4903
4487,V03AE01,4904
4871,V03AE01,4905
